city,males,females,babies,young,elderly,lat,lng,state,state_name
Whitefish,3,0,0,0,3,48.4099506,-114.3342212,MT,Montana
Acampo,3,0,0,0,3,38.1746398,-121.2785588,CA,California
Adelanto,2,1,0,1,2,34.579452,-117.3364734,CA,California
Alameda,1,0,0,0,1,37.7652065,-122.2416355,CA,California
Alameda County,2,0,0,0,2,37.67988045,-121.9076737,CA,California
Alhambra,2,0,0,0,2,34.0855425,-118.1344195,CA,California
Altadena,1,0,0,0,1,34.1938705,-118.1365024,CA,California
Anaheim,4,0,0,0,3,33.8347516,-117.911732,CA,California
Angeles National Forest,1,0,0,0,1,34.141436,-117.798525,CA,California
Antioch,11,3,0,0,14,37.9755365,-121.7936427,CA,California
Apple Valley,2,0,0,0,2,34.537838,-117.2191605,CA,California
Arcata,1,1,0,0,2,40.8665166,-124.0828396,CA,California
Arleta,1,0,0,0,1,34.2675168,-118.4516963,CA,California
Arlington Heights,1,0,0,0,1,40.055725,-120.8902318,CA,California
Aromas,2,0,0,0,2,36.8763115,-121.6430221,CA,California
Arroyo Grande,3,0,0,0,3,35.1241377,-120.5804167,CA,California
Artesia,2,0,0,0,2,33.8611649,-118.0782044,CA,California
Auburn,5,0,0,0,5,38.89575015,-121.0716327,CA,California
Azusa,2,0,0,0,2,34.1338751,-117.9056046,CA,California
Bakersfield,18,2,0,2,18,35.223234,-118.9536166,CA,California
Baldwin Park,2,0,0,0,2,34.0811095,-117.9645179,CA,California
Ballico,1,0,0,0,1,37.4543809,-120.7060337,CA,California
Banning,2,0,0,0,2,33.96869745,-116.9336572,CA,California
Barstow,2,0,0,0,2,34.8957684,-117.0172077,CA,California
Bayview,2,0,0,0,2,40.7726266,-124.1839502,CA,California
Bel-Air,1,0,0,0,1,34.07094015,-118.4467026,CA,California
Bell Gardens,1,0,0,1,0,33.96561315,-118.1528933,CA,California
Bellflower,1,0,0,0,1,33.8825705,-118.1167679,CA,California
Berkeley,7,0,0,0,7,37.8707755,-122.3018525,CA,California
Bonita,1,0,0,0,1,32.6648235,-117.0158689,CA,California
Boyle Heights,1,0,0,0,1,34.0331656,-118.2048648,CA,California
Brawley,1,0,0,0,1,33.0185295,-115.5159362,CA,California
Brea,1,0,0,0,1,33.9181945,-117.8994423,CA,California
Burlingame,1,0,0,0,1,37.58788275,-122.3627417,CA,California
Burson,1,0,0,0,1,38.1838079,-120.8904938,CA,California
Cabazon,1,0,0,0,1,33.90848725,-116.7793154,CA,California
Calexico,1,0,0,0,1,32.6858415,-115.4915762,CA,California
California,1,0,0,0,1,37.786376,-122.2902807,CA,California
California City,1,1,0,0,2,35.1457415,-117.9579013,CA,California
Camino,1,0,0,0,1,38.7382366,-120.6749302,CA,California
Campbell,2,1,0,0,3,37.28077545,-121.949717,CA,California
Capitola,1,0,0,0,1,36.97481995,-121.9569793,CA,California
Carson,3,0,0,0,3,33.8394267,-118.2470316,CA,California
Castro Valley,1,0,0,0,1,37.7158075,-122.0903121,CA,California
Ceres,1,0,0,0,1,37.5972605,-120.9478564,CA,California
Chico,1,1,0,0,2,39.7578465,-121.8257107,CA,California
Chino Hills,2,0,0,0,2,33.9926803,-117.760056,CA,California
Citrus Heights,3,0,0,0,3,38.6931659,-121.2936481,CA,California
Clearlake,1,0,0,0,1,38.9573975,-122.6263091,CA,California
Coachella,1,0,0,0,1,33.6795519,-116.176338,CA,California
Coarsegold,1,0,0,0,1,37.2621687,-119.7009834,CA,California
Colton,1,0,0,0,1,34.05710205,-117.3237782,CA,California
Commerce,1,0,0,0,1,33.99507245,-118.1445008,CA,California
Compton,15,1,0,2,14,33.9136248,-118.2468201,CA,California
Corona,3,3,0,0,6,33.8594315,-117.5511917,CA,California
Covelo,1,0,0,0,1,39.802415,-123.2477929,CA,California
Crescent City,1,0,0,0,1,41.852958,-124.1498094,CA,California
Cudahy,1,0,0,0,1,33.9626205,-118.181598,CA,California
Culver City,1,0,0,0,1,34.0211224,-118.3964665,CA,California
Del Ray,1,0,0,0,1,33.9852896,-118.4253554,CA,California
Del Rey,1,0,0,0,1,36.655975,-119.5998647,CA,California
Delano,4,0,0,0,4,35.750376,-119.3241155,CA,California
Delhi,2,0,0,0,2,37.4339725,-120.77684,CA,California
Desert Hot Springs,3,1,0,0,4,33.9614721,-116.5539023,CA,California
Dinuba,1,0,0,0,1,36.5432837,-119.3870656,CA,California
Dos Palos,2,0,0,1,1,36.985468,-120.631139,CA,California
Downey,4,0,0,0,4,33.9400143,-118.1325688,CA,California
Duarte,1,0,0,1,0,34.1394513,-117.9772873,CA,California
Earlimart,1,0,0,0,1,35.8841206,-119.2723328,CA,California
East Palo Alto,6,0,0,0,6,37.4688273,-122.1410751,CA,California
East San Jose,2,0,0,0,2,37.2519581,-121.8203869,CA,California
El Cajon,1,0,0,0,1,32.7947731,-116.9625269,CA,California
El Dorado County,1,0,0,0,1,38.851018,-119.9339696,CA,California
El Monte,1,2,0,0,3,34.0711695,-118.037854,CA,California
El Rio,1,0,0,1,0,34.244036,-119.1568705,CA,California
El Sereno,1,0,0,0,1,34.0811213,-118.1778495,CA,California
El Sobrante,1,0,0,0,1,37.9774476,-122.2949894,CA,California
Elk Grove,1,0,0,0,1,38.4087993,-121.3716178,CA,California
Emeryville,1,0,0,0,1,37.838553,-122.3028288,CA,California
Encinitas,2,0,0,0,2,33.0369867,-117.2919818,CA,California
Encino,1,0,0,0,1,34.1588478,-118.500478,CA,California
Escondido,3,0,0,0,3,33.1216751,-117.0814849,CA,California
Exeter,1,0,0,0,1,36.2960613,-119.1420517,CA,California
Exposition Park,1,0,0,0,1,34.0150132,-118.2864635,CA,California
Fairmead,1,0,0,0,1,37.0763341,-120.1929487,CA,California
Farmersville,1,0,0,0,1,36.2977283,-119.2067767,CA,California
Ferndale,1,1,0,0,2,40.580644,-124.2622426,CA,California
Fillmore,1,0,0,0,1,34.3985613,-118.9125093,CA,California
Fontana,4,3,2,0,5,34.1088175,-117.4599301,CA,California
Foothill Farms,2,2,0,0,4,38.6836185,-121.3471007,CA,California
Frazier Park,1,0,0,0,1,34.81156435,-118.9577632,CA,California
Fremont,3,0,0,0,3,37.5482697,-121.9885719,CA,California
French Valley,2,0,0,0,2,33.5994102,-117.1091717,CA,California
Fresno,27,4,0,1,29,36.7322115,-119.6997096,CA,California
Fresno County,1,0,0,0,1,36.7463883,-119.6735205,CA,California
Fullerton,1,0,0,0,1,33.8725893,-117.9229191,CA,California
Galt,3,0,0,1,2,38.300719,-121.3309434,CA,California
Garden Grove,3,1,0,0,4,33.7746292,-117.9463717,CA,California
Gardena,1,0,0,0,1,33.8883302,-118.3070892,CA,California
Gavilan Hills,1,0,0,0,1,33.784463,-117.3692084,CA,California
Gilroy,1,0,0,0,1,37.0092712,-121.589923,CA,California
Glassell Park,2,0,0,0,2,34.1161201,-118.2289627,CA,California
Glendale,10,3,0,2,11,34.1423455,-118.2483671,CA,California
Guerneville,2,0,0,0,2,38.5115445,-122.9870342,CA,California
Hacienda Heights,1,2,0,0,3,34.0022074,-117.9783995,CA,California
Hawthorne,2,0,0,0,2,33.9140135,-118.3440556,CA,California
Hayward,8,0,0,1,7,37.6688205,-122.0807964,CA,California
Hemet,4,3,1,1,5,33.722095,-117.006519,CA,California
Hilmar,1,0,0,0,1,37.4085479,-120.8502035,CA,California
Humboldt County,1,0,0,0,1,40.7335541,-123.8792115,CA,California
Hunter's Point,1,0,0,0,1,37.727029,-122.3589769,CA,California
Huntington Beach,4,0,0,0,4,33.6920535,-117.9992491,CA,California
Huntington Park,1,0,0,0,1,33.9816812,-118.2250725,CA,California
Imperial,3,0,0,1,2,32.7892118,-114.5559618,CA,California
Indio,2,0,0,0,2,33.74385575,-116.1970378,CA,California
Inglewood,8,3,0,0,11,33.9616801,-118.3531311,CA,California
Ingot,2,0,0,0,2,40.7276534,-122.0791666,CA,California
Irvine,1,1,0,0,2,33.6862707,-117.8258199,CA,California
Ivanhoe,1,0,0,0,1,36.385024,-119.2202979,CA,California
Jurupa Valley,3,0,0,0,2,33.9798472,-117.4515754,CA,California
Kelseyville,1,0,0,0,1,38.9779531,-122.8394375,CA,California
Kerman,1,0,0,0,1,36.7221815,-120.0624608,CA,California
Kern County,1,0,0,1,0,35.2934231,-118.7203893,CA,California
King City,4,1,0,0,5,36.226628,-121.1585674,CA,California
La Crescenta,1,0,0,0,1,34.2239835,-118.2403974,CA,California
La Mesa,1,0,0,0,1,32.7678288,-117.0230839,CA,California
La Miranda,1,0,0,0,1,40.2345864,-123.8236457,CA,California
La Puente,2,0,0,0,2,34.0331365,-117.9521906,CA,California
La Verne,1,0,0,0,1,34.1008426,-117.7678355,CA,California
Laguna Hills,1,0,0,0,1,33.65719445,-117.349399,CA,California
Laguna Niguel,1,0,0,0,1,33.5225261,-117.7075526,CA,California
Lake Elsinore,1,1,0,0,2,33.6680772,-117.3272615,CA,California
Lake Merritt,2,0,0,0,2,37.8045934,-122.256267,CA,California
Lawndale,1,0,0,0,1,33.88711,-118.3531481,CA,California
Le Grand,1,0,0,0,1,37.217724,-120.2572602,CA,California
Le Mesa,1,0,0,0,1,32.7678288,-117.0230839,CA,California
Littlerock,1,0,0,0,1,34.52139,-117.9873919,CA,California
Livermore,1,0,0,0,1,37.731528,-121.731063,CA,California
Livingston,1,0,0,0,1,37.3868826,-120.7235329,CA,California
Long Beach,31,4,0,0,35,33.7774658,-118.1884871,CA,California
Los Angeles,286,17,1,15,286,34.0501713,-118.2419714,CA,California
Los Angeles ,1,0,0,0,1,34.0536781,-118.2427025,CA,California
Los Angeles County,1,0,0,0,1,34.24140515,-118.1455206,CA,California
Los Banos,3,0,0,1,2,37.0655625,-120.8419824,CA,California
Los Feliz,1,0,0,0,1,34.1043459,-118.2914281,CA,California
Lynwood,3,0,0,0,3,33.925251,-118.2035142,CA,California
Madera,5,0,0,2,3,36.942141,-120.1714521,CA,California
Madera County,1,0,0,0,1,37.2705719,-119.6357095,CA,California
Magalia,2,0,0,0,2,39.8121058,-121.5783059,CA,California
Marin City,1,0,0,1,0,37.868538,-122.5091404,CA,California
Marina Del Rey,1,0,0,0,1,33.9753235,-118.4456476,CA,California
McFarland,2,0,0,0,2,35.677856,-119.2293129,CA,California
Menifee,2,2,0,0,4,33.6864432,-117.1770437,CA,California
Merced,2,0,0,0,2,37.3029568,-120.4843269,CA,California
Merced County,1,0,0,0,1,37.1869636,-120.6094264,CA,California
Milpitas,1,0,0,0,1,37.43143895,-121.885266,CA,California
Modesto,12,2,0,1,13,37.636724,-120.9014852,CA,California
Monrovia,1,0,0,0,1,34.201558,-118.1734475,CA,California
Monterey,2,0,0,0,2,36.5845085,-121.866819,CA,California
Moreno Valley,5,1,1,0,5,33.921961,-117.2001073,CA,California
Mount Hope,1,0,0,0,1,32.7142185,-117.1075309,CA,California
Murphys,2,1,0,2,1,38.148332,-120.4505355,CA,California
Napa,1,0,0,0,1,38.32377705,-122.3355206,CA,California
National City,1,0,0,0,1,32.6781085,-117.0991967,CA,California
Newport Beach,1,1,0,0,2,33.6170092,-117.9294401,CA,California
Norco,1,0,0,0,1,33.9277225,-117.5556223,CA,California
Oak View,1,0,0,0,1,34.397523,-119.3002289,CA,California
Oakland,71,14,2,8,75,37.8043808,-122.2708166,CA,California
Oceanside,3,2,0,2,3,33.1958696,-117.3794834,CA,California
Ontario,4,0,0,0,4,34.0633443,-117.6508876,CA,California
Orange,9,1,0,0,10,33.7878549,-117.8530908,CA,California
Orange Cove,1,0,0,0,1,36.606639,-119.3343623,CA,California
Orangevale,2,0,0,0,2,38.6841725,-121.2184645,CA,California
Orosi,1,1,0,0,2,36.5473593,-119.2892485,CA,California
Oroville,3,1,0,2,2,39.4900785,-121.5644877,CA,California
Oxnard,7,3,0,0,10,34.1975048,-119.1770516,CA,California
Pacific Palisades,2,0,0,0,2,34.0480643,-118.5264706,CA,California
Palermo,2,0,0,0,2,39.435057,-121.5352589,CA,California
Palm Desert,1,1,0,0,2,33.7404645,-116.3691056,CA,California
Palmdale,5,1,1,0,5,34.585428,-118.1243215,CA,California
Palmetto,1,0,0,0,1,33.7453584,-117.7771984,CA,California
Palo Alto,1,0,0,0,1,37.442156,-122.1634472,CA,California
Paramount,2,0,0,0,2,33.8992926,-118.1649498,CA,California
Pasadena,6,0,0,0,5,34.18455365,-118.1735599,CA,California
Paso Robles,1,0,0,0,1,35.6267654,-120.6912456,CA,California
Perris,5,0,0,0,5,33.7919875,-117.2243359,CA,California
Pico Rivera,1,0,0,0,1,33.9830688,-118.096735,CA,California
Pittsburg,3,1,0,1,3,38.021408,-121.8850312,CA,California
Pixley,2,0,0,0,2,35.9685649,-119.2917785,CA,California
Placentia,1,0,0,0,1,33.8722371,-117.8703363,CA,California
Placerville,1,0,0,1,0,38.730703,-120.7963127,CA,California
Planada,3,0,0,1,2,37.2884235,-120.3248101,CA,California
Pomona,27,2,0,4,25,34.0552886,-117.7522793,CA,California
Port Hueneme,1,0,0,0,1,34.159363,-119.2025609,CA,California
Porterville,6,1,0,0,7,36.0625905,-118.9829606,CA,California
Portola,1,0,0,0,1,39.8194815,-120.4673192,CA,California
Rancho Cordova,2,0,0,0,2,38.5676485,-121.2232493,CA,California
Rancho Cucamonga,1,0,0,0,1,34.1242304,-117.5655646,CA,California
Red Bluff,2,0,0,0,2,40.182967,-122.2411728,CA,California
Redding,2,0,0,0,2,40.5018995,-122.385954,CA,California
Redlands,1,0,0,0,1,34.072662,-117.093417,CA,California
Redondo Beach,3,0,0,0,3,33.8491816,-118.3884078,CA,California
Reseda,1,0,0,0,1,34.2389212,-118.5293248,CA,California
Rialto,3,0,0,0,3,34.1064001,-117.3703235,CA,California
Ridgecrest,1,1,0,0,2,35.6225064,-117.6699414,CA,California
Rio Linda,1,0,0,0,1,38.687172,-121.4593566,CA,California
Rocklin,1,0,0,0,1,38.7907339,-121.2357828,CA,California
Rodeo,2,0,0,0,2,38.028345,-122.2374241,CA,California
Rolando,1,0,0,0,1,33.081472,-117.040067,CA,California
Rosemead,1,1,0,0,2,34.0676169,-118.0879763,CA,California
Rosemont,1,1,0,0,2,38.5475445,-121.3565067,CA,California
Sacramento,37,4,1,4,35,38.5815719,-121.4943996,CA,California
Salinas,26,2,0,3,25,36.6604725,-121.6844268,CA,California
San Bernardino,32,0,0,1,31,34.1083449,-117.2897652,CA,California
San Bruno,1,0,0,0,1,37.6230195,-122.4289821,CA,California
San Diego,24,5,1,0,28,32.7469869,-117.21177,CA,California
San Francisco,32,3,0,2,33,37.7789601,-122.419199,CA,California
San Jacinto,5,0,0,0,5,33.794793,-117.006396,CA,California
San Jose,24,4,0,5,23,37.3438502,-121.8831349,CA,California
San Leandro,3,0,0,0,3,37.704815,-122.1675374,CA,California
San Lorenzo,3,1,0,0,4,37.673615,-122.13193,CA,California
San Marcos,2,1,0,0,3,33.1433723,-117.1661449,CA,California
San Mateo,1,0,0,0,1,37.5446217,-122.3091165,CA,California
San Pablo,1,0,0,0,1,37.9650335,-122.3469671,CA,California
San Pedro,1,0,0,0,1,33.7358518,-118.2922934,CA,California
San Ysidro,1,0,0,0,1,32.5520013,-117.0430813,CA,California
Sanger,1,0,0,0,1,36.708006,-119.5559652,CA,California
Santa Ana,8,2,0,0,10,33.7490525,-117.8620053,CA,California
Santa Barbara,2,0,0,0,2,34.3999755,-119.7030225,CA,California
Santa Clarita,1,1,0,0,2,34.3916641,-118.542586,CA,California
Santa Cruz,4,1,0,0,5,36.97588665,-122.0337727,CA,California
Santa Fe Springs,1,0,0,0,1,33.9472359,-118.0853451,CA,California
Santa Maria,1,0,0,0,1,34.9323829,-120.4537936,CA,California
Santa Monica,6,2,0,0,8,34.008617,-118.494754,CA,California
Santa Paula,2,2,0,0,4,34.3554985,-119.0649547,CA,California
Santa Rosa,4,0,0,1,3,38.367814,-122.7659802,CA,California
Saratoga,1,0,0,0,1,37.2661735,-122.0257816,CA,California
Seaside,1,0,0,0,1,36.62581365,-121.8170327,CA,California
Seven Oaks,1,0,0,0,1,34.1863979,-116.914197,CA,California
Shingletown,1,3,2,0,2,40.502371,-121.8733185,CA,California
Simi Valley,4,3,0,0,7,34.2657598,-118.7313464,CA,California
Skyline,1,0,0,0,1,32.74169715,-116.9524141,CA,California
Sonoma,1,0,0,0,1,37.8761542,-122.2386873,CA,California
South El Monte,1,0,0,0,1,34.0488705,-118.0457581,CA,California
South Gate,3,0,0,0,3,33.93820895,-118.187815,CA,California
South Lake Tahoe,2,0,0,0,2,38.92880455,-119.9878315,CA,California
Stanton,2,1,0,0,3,33.7947696,-117.9950722,CA,California
Stockton,20,2,0,1,21,37.9577016,-121.2907796,CA,California
Suisun City,2,0,0,0,2,38.2475585,-122.0074114,CA,California
Sunnyvale,3,0,0,0,3,37.3688301,-122.0363496,CA,California
Temecula,2,1,0,0,3,33.49358875,-117.1174315,CA,California
Templeton,1,0,0,0,1,35.5606196,-120.7007175,CA,California
Thornton,2,0,0,0,2,38.2260268,-121.4246733,CA,California
Thousand Palms,1,0,0,0,1,33.7517195,-116.2731592,CA,California
Tollhouse,1,0,1,0,0,37.018838,-119.3992957,CA,California
Tulare,5,0,0,0,5,35.6521754,-118.3224811,CA,California
Tulare County,2,0,0,0,2,36.26992445,-118.7962661,CA,California
Turlock,4,0,0,0,4,37.501842,-120.845998,CA,California
Tustin,1,0,0,0,1,33.7458511,-117.826166,CA,California
Twentynine Palms,1,0,0,0,1,34.16476,-116.0365625,CA,California
Union City,6,1,0,0,7,37.5907215,-122.017324,CA,California
Vacaville,2,0,0,0,2,38.34234285,-121.901545,CA,California
Valinda,1,0,0,0,1,34.0384525,-117.9335575,CA,California
Vallejo,20,5,0,0,25,38.114559,-122.2314761,CA,California
Valley Center,2,2,0,0,4,33.2183701,-117.0341967,CA,California
Van Nuys,2,0,0,0,2,34.1865032,-118.4489363,CA,California
Ventura,5,0,0,0,5,34.270273,-119.2426054,CA,California
Ventura County,2,0,0,0,2,34.240837,-118.6369332,CA,California
Victorville,7,0,0,0,7,34.5406414,-117.3410676,CA,California
Visalia,9,1,0,0,10,36.3302284,-119.2920585,CA,California
Vista,1,0,0,0,1,33.2000368,-117.2425355,CA,California
Walnut Creek,1,0,0,0,1,37.894375,-122.0364388,CA,California
Wasco,2,0,0,0,2,35.5941238,-119.3409457,CA,California
Watsonville,3,0,0,0,3,36.88707915,-121.7854002,CA,California
Watts,1,0,0,1,0,33.9405674,-118.2428485,CA,California
Weed,1,0,0,0,1,41.41327,-122.387636,CA,California
West Oakland,1,0,0,0,1,37.80485795,-122.2951677,CA,California
Westmont,2,0,0,0,2,33.945206,-118.2984032,CA,California
Whittier,8,1,0,1,8,34.0270245,-118.0550089,CA,California
Willowbrook,3,0,0,0,3,33.9169602,-118.2550726,CA,California
Windsor,1,0,0,0,1,38.532455,-122.7603396,CA,California
Winnetka,1,0,0,0,1,34.2133375,-118.5720309,CA,California
Woodlake,1,0,0,0,1,36.4110775,-119.0937578,CA,California
Yorba Linda,1,0,0,0,1,33.890981,-117.7730141,CA,California
Yuba City,2,0,0,0,2,39.1404477,-121.6169108,CA,California
Yuba County,1,0,0,0,1,39.27887435,-121.4384775,CA,California
Yucaipa,2,0,0,0,2,34.0407185,-117.0516762,CA,California
Yucca Valley,1,0,0,0,1,34.13471065,-116.4136822,CA,California
Chino,0,1,0,0,1,34.0133561,-117.690075,CA,California
French Camp,0,1,0,0,1,37.8764182,-121.271756,CA,California
Hanford,0,1,0,0,1,36.2940205,-119.6764752,CA,California
Joshua Tree,0,1,0,0,1,34.126735,-116.321063,CA,California
Ladera Ranch,0,1,0,0,1,33.5712292,-117.635624,CA,California
Laguna Nigel,0,1,0,0,1,38.83024945,-121.0914822,CA,California
Mad River,0,1,0,0,1,40.4139261,-123.4730396,CA,California
Montebello,0,1,0,0,1,34.009457,-118.1053467,CA,California
Northridge,0,1,0,0,1,34.2285918,-118.5369316,CA,California
Paradise,0,1,0,0,1,39.763452,-121.6067892,CA,California
Redwood City,0,1,0,0,1,37.4852152,-122.2363548,CA,California
San Gabriel,0,1,0,0,1,34.0938138,-118.0975757,CA,California
San Onofre,0,1,0,0,1,33.3803575,-117.5736037,CA,California
Tarzana,0,1,0,0,1,34.1494848,-118.5506158,CA,California
Temple City,0,1,0,0,1,34.1031775,-118.052829,CA,California
Vernon,0,1,0,0,1,33.999658,-118.2046588,CA,California
Winters,0,1,0,0,1,38.5249065,-121.9708017,CA,California
Acosta,1,0,0,0,1,40.1103542,-79.0689168,PA,Pennsylvania
Adams,1,0,0,0,1,39.8708972,-77.2395963,PA,Pennsylvania
Allegheny Township,1,0,0,0,1,40.4356765,-80.00419179,PA,Pennsylvania
Allentown,9,1,0,2,8,40.6022032,-75.4716219,PA,Pennsylvania
Altoona,3,0,0,1,2,40.518681,-78.394736,PA,Pennsylvania
Ambridge,1,0,0,0,1,40.5892339,-80.22506,PA,Pennsylvania
Archbald,1,0,0,0,1,41.4948038,-75.5368521,PA,Pennsylvania
Ashville,2,2,0,0,4,40.5600684,-78.5486289,PA,Pennsylvania
Avella,1,0,0,0,1,40.2750705,-80.4606226,PA,Pennsylvania
Barree,2,0,1,0,1,40.5853461,-78.1005628,PA,Pennsylvania
Beaver County,1,1,0,0,2,40.6680585,-80.33413424,PA,Pennsylvania
Beaver Falls,1,0,0,0,1,40.7520097,-80.3192295,PA,Pennsylvania
Beltzhoover,1,0,0,0,1,40.4197915,-80.0019974,PA,Pennsylvania
Bethel Park,1,0,0,0,1,40.3275697,-80.0394977,PA,Pennsylvania
Bethlehem,3,2,0,0,5,40.6178915,-75.3786521,PA,Pennsylvania
Blair County,3,1,0,0,4,40.4870748,-78.3682329,PA,Pennsylvania
Braddock,1,0,0,0,1,40.4034024,-79.8683824,PA,Pennsylvania
Bucks County,1,1,0,0,2,40.3285875,-75.12992376,PA,Pennsylvania
Caln,1,0,0,0,1,39.9909398,-75.7802235,PA,Pennsylvania
Carlisle,1,0,0,0,1,40.201824,-77.1893888,PA,Pennsylvania
Carrick,1,0,0,0,1,40.3964583,-79.9903303,PA,Pennsylvania
Catasauqua,1,0,0,0,1,40.6548191,-75.4746273,PA,Pennsylvania
Chambersburg,2,1,0,0,3,39.9405903,-77.6598624,PA,Pennsylvania
Chanceford,1,1,0,0,2,39.9725187,-76.7483657,PA,Pennsylvania
Cheltenham,1,0,0,0,1,40.0609445,-75.0940625,PA,Pennsylvania
Clairton,1,0,0,0,1,40.292292,-79.881715,PA,Pennsylvania
Clymer,1,0,0,0,1,40.6681213,-79.0116985,PA,Pennsylvania
Conewago,1,0,0,0,1,40.1581491,-76.660246,PA,Pennsylvania
Danielsville,1,1,0,0,2,40.7945388,-75.5271292,PA,Pennsylvania
Darby,1,0,0,0,1,39.9184461,-75.2590721,PA,Pennsylvania
Duquesne,2,0,0,0,2,40.3814581,-79.8597708,PA,Pennsylvania
East Berlin,1,1,0,0,2,39.937597,-76.9785892,PA,Pennsylvania
East Fallowfield,1,0,0,0,1,40.4111493,-80.0230862,PA,Pennsylvania
East Hills,1,0,0,0,1,40.6584314,-75.3432351,PA,Pennsylvania
East Huntingdon,1,0,0,0,1,40.1444301,-79.582819,PA,Pennsylvania
East Liberty,1,0,0,0,1,40.4620685,-79.9239522,PA,Pennsylvania
Easton,3,1,0,0,4,40.6916081,-75.2099866,PA,Pennsylvania
Ellwood City,1,0,0,0,1,40.8617303,-80.2864515,PA,Pennsylvania
Erie,3,0,0,0,3,42.129461,-80.085239,PA,Pennsylvania
Fairless Hills,1,0,0,0,1,40.1795537,-74.8551644,PA,Pennsylvania
Fairmount,1,0,0,0,1,39.9522975,-75.190211,PA,Pennsylvania
Fayette,2,0,0,0,2,39.921022,-79.6663803,PA,Pennsylvania
Forty Fort,1,1,1,0,1,41.2789699,-75.8782519,PA,Pennsylvania
Forward,1,0,0,0,1,40.1314667,-78.8647451,PA,Pennsylvania
Frankford,1,0,0,1,0,40.0281674,-75.084896,PA,Pennsylvania
Freeland,1,1,0,0,2,41.0167508,-75.8971431,PA,Pennsylvania
Garfield,1,0,0,0,1,40.46868,-79.9386628,PA,Pennsylvania
Grantville,1,1,0,0,2,40.377867,-76.6463566,PA,Pennsylvania
Hampden,1,0,0,0,1,40.215999,-76.997987,PA,Pennsylvania
Hanover,1,0,0,0,1,39.8063247,-76.9842735,PA,Pennsylvania
Harrisburg,18,2,0,0,20,40.2663107,-76.8861122,PA,Pennsylvania
Harrisburgh,1,0,0,0,1,40.2737002,-76.8844179,PA,Pennsylvania
Hazelwood,1,1,0,0,2,40.4131664,-79.9391633,PA,Pennsylvania
Hazleton,2,0,0,0,2,40.9646867,-75.9852789,PA,Pennsylvania
Hempfield,2,1,0,0,3,40.0548193,-76.4388523,PA,Pennsylvania
Highspire,1,0,0,0,1,40.2111133,-76.7902453,PA,Pennsylvania
Hilltown,1,0,0,0,1,40.3421681,-75.255433,PA,Pennsylvania
Homer City,1,0,0,0,1,40.5434007,-79.1622566,PA,Pennsylvania
Homestead,3,0,0,0,3,40.4059025,-79.9119948,PA,Pennsylvania
Horton,2,1,2,0,1,41.6050664,-77.8413829,PA,Pennsylvania
Hunting Park,1,0,0,0,1,40.016501,-75.1437876,PA,Pennsylvania
Huntingdon,4,3,0,0,7,40.4847959,-78.0102813,PA,Pennsylvania
Jim Thorpe,1,0,0,0,1,40.8759235,-75.7324127,PA,Pennsylvania
Johnstown,3,0,0,0,3,40.3267407,-78.9219698,PA,Pennsylvania
Kennedy,1,0,0,0,1,41.680071,-77.4283124,PA,Pennsylvania
Kensington,3,0,0,0,3,39.9859458,-75.1318429,PA,Pennsylvania
Kingsessing,1,0,0,0,1,39.9522975,-75.190211,PA,Pennsylvania
Lamar,2,0,0,1,1,41.0161767,-77.5311034,PA,Pennsylvania
Larimer,2,0,0,0,2,40.4625688,-79.9083841,PA,Pennsylvania
Latrobe,1,0,0,0,1,40.3211808,-79.3794811,PA,Pennsylvania
Lehman,2,0,0,0,2,41.3170249,-76.0224235,PA,Pennsylvania
Liberty Twp,1,0,0,0,1,41.0652675,-77.62306753,PA,Pennsylvania
Lititz,1,0,0,0,1,40.1571272,-76.3071674,PA,Pennsylvania
Lower Paxton,1,0,0,0,1,40.3187547,-76.7862453,PA,Pennsylvania
Lower Pottsgrove,1,0,0,0,1,40.2509313,-75.5929597,PA,Pennsylvania
Mahanoy City,1,1,0,0,2,40.8125881,-76.1416034,PA,Pennsylvania
Manheim,1,0,0,0,1,40.1637359,-76.3952429,PA,Pennsylvania
Manheim Township ,1,0,0,0,1,40.1637359,-76.3952429,PA,Pennsylvania
Mattawana,1,1,0,0,2,40.4961865,-77.7294372,PA,Pennsylvania
McKeesport,4,1,0,0,5,40.3478472,-79.864215,PA,Pennsylvania
Mckeesport,1,0,0,1,0,40.3478472,-79.864215,PA,Pennsylvania
Mercer County,1,0,0,0,1,41.3334542,-80.3014412,PA,Pennsylvania
Middle Paxton,1,0,0,0,1,40.3046694,-76.8182032,PA,Pennsylvania
Milford Twp,1,0,1,0,0,41.322316,-74.8023882,PA,Pennsylvania
Monroeville,2,0,0,0,2,40.4211798,-79.7881025,PA,Pennsylvania
Moosic,1,0,0,0,1,41.353413,-75.7382478,PA,Pennsylvania
Morrisville,1,0,0,0,1,40.2114978,-74.7879399,PA,Pennsylvania
Mount Oliver,1,1,0,0,1,40.4121097,-79.98562398,PA,Pennsylvania
Munhall,2,1,0,0,3,40.3922914,-79.9000499,PA,Pennsylvania
Murrysville,1,1,0,0,2,40.4284015,-79.697545,PA,Pennsylvania
Nether Providence,1,1,0,0,2,39.878245,-75.376656,PA,Pennsylvania
New Ringgold,1,0,0,0,1,40.6859241,-75.9990972,PA,Pennsylvania
Norristown,3,0,0,0,3,40.121497,-75.3399048,PA,Pennsylvania
